P_ID,true_label,pred,prob
PA04,0,0,0.3123762386554926
PA04,1,1,0.5308701070765277
PA04,1,0,0.49841768552334886
PA04,0,1,0.571196760984922
PA04,1,1,0.5175898921786417
PA05,1,1,0.5743391125548187
PA05,0,0,0.48200110218189796
PA05,0,0,0.2508094898455407
PA05,1,0,0.3741905341545965
PA05,0,1,0.5741711623357364
PA05,1,0,0.352002870429739
PA05,1,1,0.5226496570351725
PA05,0,0,0.4592657379808415
PA05,1,1,0.5403058042079383
PA05,0,0,0.19894680024476907
PA05,1,1,0.5133165066096076
PA05,1,1,0.5349871219414806
PA05,1,1,0.5614953607632218
PA05,1,0,0.182844513545712
PA05,0,0,0.48582385311439025
PA05,0,0,0.30534551351358913
PA05,0,0,0.2893201631197044
PA05,0,1,0.5110734027138181
PA05,1,1,0.5960558611491015
PA05,1,1,0.5495608111503841
PA05,0,1,0.6345720332758751
PA05,1,1,0.5416739913382755
PA05,0,0,0.23424474005162413
PA05,1,0,0.4480869968619508
PA05,0,1,0.5013751259868285
PA05,1,1,0.5246994928742766
PA05,0,0,0.43041389912485156
PA05,0,0,0.4872342483768153
PA05,0,0,0.49249178823995593
PA05,1,0,0.37821845348764055
PA05,1,0,0.4783319755285369
PA05,0,0,0.431818835563854
PA05,1,0,0.4780499339806531
PA05,1,0,0.4693309952117582
PA05,0,0,0.2899187879172544
PA05,1,1,0.5985469818488742
PA05,0,0,0.458614523096414
PA05,1,1,0.5248278768651377
PA05,1,0,0.3610581038292651
PA05,0,1,0.5247047391340848
PA05,0,1,0.6451091290252413
PA05,1,0,0.4707007405791338
PA05,1,0,0.2529048844065958
PA05,0,1,0.6837320381544614
PA05,0,1,0.5057059227199062
PA05,0,0,0.46385646283307136
PA05,1,0,0.3656204068856951
PA05,0,0,0.12642562607048116
PA05,1,1,0.5088350791105053
PA05,0,0,0.37203395895755415
PA06,0,1,0.5526367385736661
PA06,0,0,0.4541153699592589
PA06,0,0,0.41230248578636275
PA06,1,1,0.6160030198664534
PA06,1,1,0.6882070837083424
PA06,0,1,0.6496756053686981
PA06,0,0,0.45899190486353103
PA06,1,1,0.5555635755279467
PA06,1,1,0.7603910522422015
PA06,1,1,0.5867826165637393
PA06,1,0,0.48738922470477103
PA06,0,0,0.4493303183194858
PA06,0,0,0.41925743256214554
PA06,1,0,0.4627609484364381
PA06,0,0,0.432141576871782
PA06,0,0,0.31468810210593723
PA06,1,1,0.5620340252041727
PA06,1,1,0.6627839586592279
PA06,1,1,0.650451047105826
PA06,0,0,0.4153241952321129
PA06,1,1,0.574590483920343
PA06,0,1,0.5714031461694846
PA06,0,1,0.6166046319509066
PA06,0,1,0.5036862163678485
PA06,1,1,0.6439931667609462
PA06,1,0,0.4746841035000587
PA06,1,1,0.5474242185776322
PA06,1,1,0.5843940610162343
PA06,1,1,0.5370106727021507
PA06,1,1,0.5547009245452423
PA06,0,0,0.48855142493851733
PA06,0,0,0.27484450969408997
PA06,1,1,0.554863887896584
PA06,0,0,0.3881715998083194
PA06,1,1,0.5335139373094158
PA06,1,0,0.4774972443643081
PA06,0,1,0.5748612948863889
PA06,0,0,0.37147724292875783
PA06,0,1,0.5309679034641794
PA06,1,1,0.6079889545851542
PA06,1,1,0.6329737710532019
PA06,0,0,0.4494861259114318
PA06,1,1,0.6062328946222602
PA06,0,0,0.36370794915770926
PA06,1,1,0.6487817452857599
PA06,0,0,0.46275673439477905
PA06,0,0,0.3794549181882098
PA06,0,1,0.5103407074144524
PA06,0,0,0.4497665712159096
PA06,1,1,0.6502728865453891
PA07,1,1,0.5246451906641609
PA07,1,0,0.3799298933734398
PA07,1,1,0.5345091074524041
PA07,1,1,0.5440708633808844
PA07,1,1,0.621243866150651
PA07,0,0,0.4689580956611901
PA07,1,0,0.48079253900629804
PA07,0,1,0.5483047131243477
PA07,0,0,0.45043675121740223
PA07,0,0,0.37758348873385605
PA07,1,1,0.7157005081090493
PA07,0,1,0.555002536417397
PA07,0,0,0.46127090472048293
PA07,0,0,0.4153543644162909
PA07,0,0,0.3563591909997837
PA07,1,1,0.5940360547578908
PA07,1,1,0.6955215872764171
PA07,0,1,0.5260443480612464
PA07,1,1,0.6137170664323416
PA07,0,1,0.6397083947529872
PA07,0,1,0.7197762129778196
PA07,1,1,0.6028838460925968
PA07,0,0,0.361452473187785
PA07,1,1,0.5571483344154529
PA07,0,0,0.3107705914747186
PA07,0,0,0.4927897387212798
PA07,1,1,0.5931796918431358
PA07,0,0,0.3526136506434791
PA07,0,0,0.34166522410169314
PA07,0,1,0.5088143449140462
PA07,1,0,0.4830043884868878
PA07,0,1,0.5465436742290307
PA07,1,0,0.434433195735377
PA07,1,1,0.9385335594143231
PA07,1,0,0.48354743732063105
PA07,0,1,0.7189696965129145
PA07,1,1,0.5289380915149605
PA07,1,1,0.7012778983765805
PA07,0,0,0.30709707045596096
PA07,1,1,0.6380950884217109
PA07,0,1,0.6052857581697597
PA07,1,1,0.7532236620383451
PA07,1,1,0.5996073150600206
PA07,1,1,0.5460792633256499
PA07,1,1,0.5750880661288282
PA07,0,1,0.5723810224165151
PA07,0,0,0.3406685514294319
PA07,0,1,0.5689383356905723
PA07,0,1,0.6547479592964108
PA07,1,1,0.6791465746719159
PA08,0,1,0.5433340734225108
PA08,0,0,0.3786563511650444
