P_ID,true_label,pred,prob
PA01,0,0,0.38842859864234924
PA01,0,1,0.590710461139679
PA01,0,0,0.3925592303276062
PA01,0,1,0.8475316166877747
PA01,0,1,0.7825883626937866
PA01,0,0,0.4671776294708252
PA01,0,1,0.73516446352005
PA01,1,1,0.8606966733932495
PA01,0,1,0.5339314937591553
PA01,0,1,0.5276687741279602
PA01,0,1,0.725437343120575
PA01,1,0,0.4627034664154053
PA01,0,1,0.8201257586479187
PA01,0,1,0.5833426713943481
PA01,0,1,0.7311376333236694
PA01,0,1,0.6451951265335083
PA01,1,1,0.7969072461128235
PA01,0,1,0.6665225028991699
PA01,0,1,0.6700671315193176
PA01,0,1,0.7669646143913269
PA01,0,1,0.5861160755157471
PA01,0,1,0.799064576625824
PA01,0,1,0.6393543481826782
PA01,0,1,0.8079321980476379
PA01,0,1,0.6346960663795471
PA01,1,1,0.7696363925933838
PA01,0,1,0.8313378691673279
PA01,0,1,0.7124913334846497
PA01,0,1,0.6775560975074768
PA01,1,1,0.7780283093452454
PA01,1,1,0.6839599013328552
PA01,0,0,0.2732296586036682
PA01,0,1,0.7476060390472412
PA01,0,0,0.45363035798072815
PA01,0,1,0.6356964111328125
PA01,0,1,0.8329973220825195
PA01,0,1,0.7193521857261658
PA01,1,1,0.5726767778396606
PA01,0,1,0.7357772588729858
PA01,0,1,0.550387442111969
PA01,1,1,0.688093364238739
PA01,0,0,0.35543474555015564
PA01,1,1,0.7445355653762817
PA01,0,0,0.4969504773616791
PA01,1,1,0.6845519542694092
PA01,0,1,0.657008707523346
PA01,0,1,0.565474271774292
PA01,0,1,0.7560538649559021
PA01,0,1,0.7157042622566223
PA01,0,1,0.589549720287323
PA01,1,1,0.6359775066375732
PA01,0,0,0.17599162459373474
PA01,0,0,0.08314473181962967
PA01,1,1,0.748167097568512
PA01,1,1,0.6443320512771606
PA01,1,1,0.8382880091667175
PA01,0,0,0.4245498478412628
PA01,0,1,0.6761044859886169
PA01,0,1,0.6796672344207764
PA01,0,1,0.6270319819450378
PA01,0,1,0.7836641669273376
PA01,0,1,0.6791020631790161
PA01,0,1,0.6761521100997925
PA01,0,1,0.553027331829071
PA01,1,1,0.6084823608398438
PA01,0,1,0.6609135270118713
PA01,0,1,0.8152072429656982
PA01,1,1,0.681721568107605
PA01,0,1,0.6583248376846313
PA01,0,1,0.6547582149505615
PA01,1,1,0.6004412770271301
PA01,1,1,0.6898174285888672
PA01,0,1,0.8392305374145508
PA01,0,1,0.7118453979492188
PA01,0,1,0.666734516620636
PA01,0,1,0.699134349822998
PA01,0,0,0.3084139823913574
PA01,0,1,0.5939030647277832
PA01,0,1,0.6212076544761658
PA01,0,1,0.8569871783256531
PA01,0,1,0.7460036277770996
PA01,0,0,0.4799966514110565
PA01,0,1,0.6173655986785889
PA01,0,1,0.5429134368896484
PA01,0,0,0.49250179529190063
PA01,0,1,0.6543546319007874
PA01,0,1,0.8060185313224792
PA01,0,1,0.6711090207099915
PA01,1,0,0.4404624402523041
PA01,0,1,0.703998327255249
PA01,0,1,0.5836372971534729
PA01,0,1,0.7298179268836975
PA01,1,1,0.8228797316551208
PA01,0,1,0.6843221783638
PA01,0,1,0.7837874293327332
PA01,1,0,0.4422304630279541
PA01,0,1,0.6653822064399719
PA01,0,1,0.7161765694618225
PA01,0,1,0.6641911268234253
PA01,0,0,0.4492737650871277
PA01,0,1,0.6019970774650574
PA01,0,1,0.8857446908950806
PA01,0,0,0.4019944667816162
PA01,0,1,0.7409605979919434
PA01,0,1,0.7892501354217529
PA01,0,1,0.5506839156150818
PA01,1,0,0.4204358160495758
PA01,0,1,0.7818930745124817
PA01,0,1,0.5035468935966492
PA01,0,1,0.7260947823524475
PA01,0,1,0.7774866223335266
PA01,0,1,0.5507535934448242
PA01,0,1,0.591198205947876
PA01,1,1,0.6720471382141113
PA01,0,0,0.46874839067459106
PA01,0,1,0.791749119758606
PA01,0,0,0.3431946635246277
PA01,1,1,0.788317084312439
PA01,0,1,0.6876252293586731
PA01,1,0,0.4259476959705353
PA01,0,1,0.5629923343658447
PA01,0,0,0.480118066072464
PA01,0,1,0.5975396633148193
PA01,0,1,0.6550238728523254
PA01,0,0,0.4132646918296814
PA01,0,1,0.8013574481010437
PA01,0,1,0.7972361445426941
PA01,1,0,0.34904468059539795
PA01,0,1,0.7268086671829224
PA01,1,1,0.664768636226654
PA01,1,0,0.4036569595336914
PA01,0,1,0.7738718390464783
PA01,0,1,0.6466838121414185
PA01,0,1,0.7088371515274048
PA01,0,1,0.6501491069793701
PA01,0,1,0.5240046977996826
PA01,0,1,0.7424123883247375
PA01,0,1,0.7586683630943298
PA01,0,1,0.7109889984130859
PA01,1,0,0.40467244386672974
PA01,0,1,0.600988507270813
PA01,0,1,0.5221502780914307
PA01,0,0,0.37306949496269226
PA01,0,1,0.6074501872062683
PA01,0,1,0.6411574482917786
PA01,0,1,0.6701505184173584
PA01,0,1,0.6639992594718933
PA01,0,1,0.6332048177719116
PA01,0,1,0.6746190190315247
PA01,0,1,0.5547476410865784
PA01,0,1,0.6964460611343384
PA01,0,1,0.7679332494735718
PA01,0,1,0.7065069079399109
PA01,0,1,0.6843657493591309
PA01,0,1,0.6147879958152771
PA01,0,1,0.7378070950508118
PA01,0,1,0.7239765524864197
PA01,0,1,0.8382009863853455
PA01,0,1,0.7750548124313354
PA01,0,0,0.3949132561683655
PA01,0,1,0.7253412008285522
PA01,0,1,0.8280199766159058
PA01,0,1,0.833192765712738
PA01,0,1,0.7240737080574036
PA01,0,1,0.8129754066467285
PA01,1,1,0.6500823497772217
PA01,0,1,0.53675377368927
PA01,0,1,0.7669431567192078
PA01,0,0,0.42718157172203064
PA01,0,1,0.7198200225830078
PA01,0,1,0.5111124515533447
PA01,0,1,0.7478556036949158
PA01,0,1,0.7956146001815796
PA01,0,0,0.3563222885131836
PA01,0,1,0.5133132934570312
PA01,1,1,0.6142464876174927
PA01,0,1,0.8064730763435364
PA01,0,0,0.4460582137107849
PA01,0,1,0.7106097340583801
PA01,0,0,0.4108361005783081
PA01,0,1,0.6615164279937744
PA01,0,0,0.47000426054000854
PA01,0,1,0.6826211810112
PA01,0,1,0.7395166754722595
PA01,0,1,0.5442793965339661
PA01,0,0,0.37895137071609497
PA01,0,1,0.7387502193450928
PA01,0,0,0.1614527553319931
PA01,0,1,0.7649502158164978
PA01,1,0,0.44894224405288696
PA01,1,1,0.767139732837677
PA01,1,1,0.5998529195785522
PA01,0,1,0.6198415160179138
PA01,0,1,0.6275988221168518
PA01,0,1,0.7697629928588867
PA01,1,1,0.5977510809898376
PA01,1,0,0.3810408413410187
PA01,0,1,0.7972750067710876
PA01,0,0,0.358840674161911
PA01,1,0,0.4115453064441681
PA01,0,1,0.6603308320045471
PA01,0,1,0.8274315595626831
PA01,0,1,0.6988467574119568
PA01,0,1,0.5518916845321655
PA01,0,0,0.3752844035625458
PA01,1,0,0.4748477637767792
PA01,0,1,0.7852452993392944
PA01,0,1,0.7219890356063843
PA01,0,1,0.6369627118110657
PA01,0,1,0.5603905916213989
PA01,0,1,0.7059502601623535
PA01,0,1,0.7492071390151978
PA01,0,1,0.6688313484191895
PA01,0,1,0.8126047253608704
PA01,0,1,0.8149446845054626
PA01,1,0,0.299292653799057
PA01,1,0,0.409312903881073
PA01,0,1,0.7308648824691772
PA01,1,1,0.7013986706733704
PA01,0,1,0.5750731229782104
PA01,0,1,0.7529165148735046
PA01,0,1,0.7943766713142395
PA01,0,1,0.5176956057548523
PA01,0,1,0.6543859243392944
PA01,1,0,0.28922420740127563
PA01,0,1,0.5834542512893677
PA01,0,0,0.38045698404312134
PA01,0,1,0.6661844849586487
PA01,0,0,0.36733654141426086
PA01,0,1,0.5480889678001404
PA01,0,1,0.8389601111412048
PA01,0,1,0.7945489883422852
PA01,0,1,0.7349305748939514
PA01,0,1,0.6430106163024902
PA01,0,1,0.7120640277862549
PA01,0,1,0.7614357471466064
PA01,0,0,0.3618817925453186
PA01,0,1,0.6247719526290894
PA01,0,1,0.8523730635643005
PA01,1,0,0.4309185743331909
PA01,1,1,0.6831567883491516
PA01,0,1,0.6621753573417664
PA01,1,1,0.8127885460853577
PA01,0,1,0.5978913903236389
PA01,0,1,0.7594033479690552
PA01,1,0,0.49447101354599
